"","term","estimate"
"1269","zRH",363.007288209168
"1270","log10Dref",2.28912277461596
"1271","zT",29.2737244733915
"1272","zRH",464.218021008025
"1273","log10Dref",2.27709975087149
"1274","zT",30.0967365006207
"1275","zRH",449.755561476137
"1276","log10Dref",2.58211705827359
"1277","zT",27.8523773768561
"1278","zRH",157.298116885
"1279","log10Dref",2.37737820909215
"1280","zT",28.9320147880731
"1281","zRH",207.922764099534
"1282","log10Dref",2.45013609909434
"1283","zT",28.6138932274378
"1284","zRH",223.627475343642
"1285","log10Dref",2.34744421834359
"1286","zT",28.835926447464
"1287","zRH",283.616876725501
"1288","log10Dref",2.27488870025167
"1289","zT",30.16359431398
"1290","zRH",325.852594323284
"1291","log10Dref",2.27248632591899
"1292","zT",29.7842468756141
"1293","zRH",422.243792011138
"1294","log10Dref",2.26239504327828
"1295","zT",30.1186600827192
"1296","zRH",292.852456078861
"1297","log10Dref",2.32266385573742
"1298","zT",29.7812216687524
"1299","zRH",361.756058171342
"1300","log10Dref",2.19455656033793
"1301","zT",29.6996388979022
"1302","zRH",545.787953239587
"1303","log10Dref",2.38486964410188
"1304","zT",28.6841497335783
"1305","zRH",294.810212689667
"1306","log10Dref",2.47436005890748
"1307","zT",28.1072379013012
"1308","zRH",208.923915263747
"1309","log10Dref",2.47849062744153
"1310","zT",28.3239916033078
"1311","zRH",208.591768646805
"1312","log10Dref",2.20477299194115
"1313","zT",29.4438691107841
"1314","zRH",585.01429619177
"1315","log10Dref",2.31560165905525
"1316","zT",28.9801856558386
"1317","zRH",245.438114747747
"1318","log10Dref",2.46404637329411
"1319","zT",28.4309302535705
"1320","zRH",223.34783601137
"1321","log10Dref",2.36739630489614
"1322","zT",28.9252653408406
"1323","zRH",160.89667940902
"1324","log10Dref",2.19216323331881
"1325","zT",29.9603424083618
"1326","zRH",379.475128493183
"1327","log10Dref",2.31504128531944
"1328","zT",29.9093588094498
"1329","zRH",189.07103167409
"1330","log10Dref",2.40902169955316
"1331","zT",28.0242504385071
"1332","zRH",367.716268096193
"1333","log10Dref",2.20735547892827
"1334","zT",30.3631387501828
"1335","zRH",535.100023022654
"1336","log10Dref",2.52056910736368
"1337","zT",27.6900794790595
"1338","zRH",224.920281629917
"1339","log10Dref",2.24763592267012
"1340","zT",29.4257826356958
"1341","zRH",457.435513539233
"1342","log10Dref",2.44935835107624
"1343","zT",28.1940400382075
"1344","zRH",180.003305186354
"1345","log10Dref",2.44293559619045
"1346","zT",28.1810551099969
"1347","zRH",274.60940855461
"1348","log10Dref",2.34726265972676
"1349","zT",29.1961323153213
"1350","zRH",257.847473041241
"1351","log10Dref",2.24629102578164
"1352","zT",30.2563753209459
"1353","zRH",304.753264774145
"1354","log10Dref",2.24574278184363
"1355","zT",29.3762712474821
"1356","zRH",442.894953443528
"1357","log10Dref",2.30626393381499
"1358","zT",29.2581775614845
"1359","zRH",323.195304307013
"1360","log10Dref",2.26836702103393
"1361","zT",29.652921367768
"1362","zRH",334.536864226811
"1363","log10Dref",2.28000253861138
"1364","zT",28.7414891595761
"1365","zRH",416.326504747185
"1366","log10Dref",2.50371213752811
"1367","zT",28.4470720667778
"1368","zRH",148.526239938943
"1369","log10Dref",2.27530022325826
"1370","zT",28.91644777257
"1371","zRH",319.99985555434
"1372","log10Dref",2.22886633453625
"1373","zT",29.2955366263759
"1374","zRH",699.230851051039
"1375","log10Dref",2.37597954127799
"1376","zT",28.1287630601441
"1377","zRH",403.130617149848
"1378","log10Dref",2.37979399976116
"1379","zT",28.7930973191627
"1380","zRH",345.736352803056
"1381","log10Dref",2.37894179130273
"1382","zT",29.0046551570366
"1383","zRH",226.289627624061
"1384","log10Dref",2.49119682238891
"1385","zT",28.8251995465323
"1386","zRH",179.845951363853
"1387","log10Dref",2.33368305799456
"1388","zT",29.1747711991822
"1389","zRH",261.636376173158
"1390","log10Dref",2.43622878497655
"1391","zT",29.1368718271582
"1392","zRH",230.882404785521
"1393","log10Dref",2.31530572675253
"1394","zT",29.0917936956049
"1395","zRH",454.781863388191
"1396","log10Dref",2.33630174012353
"1397","zT",28.8931932039931
"1398","zRH",362.463485712981
"1399","log10Dref",2.43618793202349
"1400","zT",28.8916228001291
"1401","zRH",283.533756067982
"1402","log10Dref",2.51854961389419
"1403","zT",27.5826874741553
"1404","zRH",232.662635204576
"1405","log10Dref",2.4294995263406
"1406","zT",29.0866226065148
"1407","zRH",231.266329996684
"1408","log10Dref",2.30912314612313
"1409","zT",29.195223150945
"1410","zRH",435.715042832409
"1411","log10Dref",2.40424040849904
"1412","zT",28.1971902277966
"1413","zRH",220.760064976153
"1414","log10Dref",2.44053601407741
"1415","zT",28.9096329424127
"1416","zRH",291.151102028654
"1417","log10Dref",2.48272062987923
"1418","zT",28.5401306333791
"1419","zRH",227.316835718635
"1420","log10Dref",2.33630931101729
"1421","zT",29.1323630561903
"1422","zRH",258.652910614696
"1423","log10Dref",2.29858916542866
"1424","zT",29.3582331086548
"1425","zRH",350.348536390067
"1426","log10Dref",2.59587505174208
"1427","zT",27.4729995512998
"1428","zRH",169.978246495016
"1429","log10Dref",2.39789689048297
"1430","zT",29.7404621029648
"1431","zRH",207.099546996729
"1432","log10Dref",2.26298139864174
"1433","zT",29.7676196106827
"1434","zRH",286.621532157746
"1435","log10Dref",2.38794208336702
"1436","zT",29.2526662534929
"1437","zRH",245.187386923633
"1438","log10Dref",2.35016673588339
"1439","zT",28.6245159704238
"1440","zRH",236.866337747987
"1441","log10Dref",2.39157463614815
"1442","zT",28.2315282608947
"1443","zRH",299.77089369496
"1444","log10Dref",2.36506118960819
"1445","zT",28.5089269672326
"1446","zRH",336.48807906936
"1447","log10Dref",2.37992178474501
"1448","zT",27.9080959310004
"1449","zRH",346.136363617982
"1450","log10Dref",2.43407635004328
"1451","zT",28.2005100754515
"1452","zRH",278.599365149698
"1453","log10Dref",2.43811577256771
"1454","zT",29.2091493075031
"1455","zRH",263.307507900098
"1456","log10Dref",2.49759306847148
"1457","zT",28.7969411920226
"1458","zRH",134.057014776612
"1459","log10Dref",2.34890122186606
"1460","zT",29.2945341314488
"1461","zRH",229.46562730692
"1462","log10Dref",2.47930063812383
"1463","zT",28.2198753132117
"1464","zRH",188.773647606657
"1465","log10Dref",2.3507431252111
"1466","zT",28.9598429072456
"1467","zRH",236.463998807432
"1468","log10Dref",2.20358244396236
"1469","zT",30.1004155243865
"1470","zRH",428.592400645425
"1471","log10Dref",2.35741850735271
"1472","zT",28.9050088138832
"1473","zRH",311.385399942789
"1474","log10Dref",2.2495814848191
"1475","zT",30.1634334754205
"1476","zRH",307.863140492795
"1477","log10Dref",2.42001947259084
"1478","zT",28.3869024946146
"1479","zRH",169.426043469244
"1480","log10Dref",2.38066258752357
"1481","zT",29.1736003803886
"1482","zRH",234.71585121362
"1483","log10Dref",2.30706782420575
"1484","zT",28.5906886848279
"1485","zRH",360.168973869568
"1486","log10Dref",2.39540728008572
"1487","zT",29.0022829067475
"1488","zRH",234.196393884316
"1489","log10Dref",2.29421539818873
"1490","zT",29.441260742637
"1491","zRH",235.789152233622
"1492","log10Dref",2.2492365221579
"1493","zT",29.5809140317588
"1494","zRH",559.44913018566
"1495","log10Dref",2.44345233703157
"1496","zT",29.1568282999288
"1497","zRH",200.329265023599
"1498","log10Dref",2.32090933272447
"1499","zT",29.5422143849454
"1500","zRH",219.006678100404
"1501","log10Dref",2.37892796937586
"1502","zT",29.3099202601649
"1503","zRH",225.871071939328
"1504","log10Dref",2.27570406760639
"1505","zT",29.2381067241268
"1506","zRH",305.933821218528
"1507","log10Dref",2.23522385322071
"1508","zT",29.1992836798924
"1509","zRH",524.486943091559
"1510","log10Dref",2.29998850293482
"1511","zT",28.9663791134591
"1512","zRH",543.062173838235
"1513","log10Dref",2.4159452496669
"1514","zT",27.9855296867968
"1515","zRH",236.76137642746
"1516","log10Dref",2.34246001710277
"1517","zT",28.8666963921868
"1518","zRH",297.739572542671
"1519","log10Dref",2.41286668548241
"1520","zT",28.8599847357761
"1521","zRH",221.913882525701
"1522","log10Dref",2.48310931468914
"1523","zT",28.383600325022
"1524","zRH",232.634537768827
"1525","log10Dref",2.47112105070458
"1526","zT",28.4559817393533
"1527","zRH",271.037312614177
"1528","log10Dref",2.4203016762208
"1529","zT",28.584172485585
"1530","zRH",232.938090218808
"1531","log10Dref",2.32091670221909
"1532","zT",29.7085007778729
"1533","zRH",290.173189547126
"1534","log10Dref",2.33682078549201
"1535","zT",28.8158039261443
"1536","zRH",306.52948501215
"1537","log10Dref",2.27994525421162
"1538","zT",29.6743306863284
"1539","zRH",401.381169257932
"1540","log10Dref",2.41434023287549
"1541","zT",28.7542032241122
"1542","zRH",228.058126085122
"1543","log10Dref",2.36683419923522
"1544","zT",28.7446514811813
"1545","zRH",201.948802911903
"1546","log10Dref",2.34668792107197
"1547","zT",29.2591940692512
"1548","zRH",227.795186305017
"1549","log10Dref",2.41387072473319
"1550","zT",28.6395734318196
"1551","zRH",278.006166964411
"1552","log10Dref",2.44779229569886
"1553","zT",28.4713571703152
"1554","zRH",246.052272666055
"1555","log10Dref",2.40122016201543
"1556","zT",28.6776699649991
"1557","zRH",312.048989076838
"1558","log10Dref",2.47578652465777
"1559","zT",28.4730238552741
"1560","zRH",185.840082152839
"1561","log10Dref",2.31573847862679
"1562","zT",29.2661047087757
"1563","zRH",307.360683123859
"1564","log10Dref",2.42281739831707
"1565","zT",29.3134576842871
"1566","zRH",240.598786655736
"1567","log10Dref",2.27718252455253
"1568","zT",28.9217207911887
"1569","zRH",449.186361540474
"1570","log10Dref",2.57954398074955
"1571","zT",27.4954373536162
"1572","zRH",149.351889443222
"1573","log10Dref",2.51273504337146
"1574","zT",28.5788600248921
"1575","zRH",156.412080769241
"1576","log10Dref",2.25594230926766
"1577","zT",29.8028552352168
"1578","zRH",335.252634680739
"1579","log10Dref",2.35132070951539
"1580","zT",29.1248429208784
"1581","zRH",326.91356856684
"1582","log10Dref",2.29657628379768
"1583","zT",29.2192762609487
"1584","zRH",270.798160599398
"1585","log10Dref",2.52718495682567
"1586","zT",27.6153509718828
"1587","zRH",231.009844292609
"1588","log10Dref",2.50518559823119
"1589","zT",27.9174935245705
"1590","zRH",175.953830910769
"1591","log10Dref",2.44940164904975
"1592","zT",28.310403994463
"1593","zRH",162.705442262163
"1594","log10Dref",2.26903921328065
"1595","zT",29.5910329787748
"1596","zRH",388.387194044812
"1597","log10Dref",2.26325753398832
"1598","zT",29.9697133899947
"1599","zRH",258.559982231036
"1600","log10Dref",2.37617978887812
"1601","zT",28.5160545676991
"1602","zRH",341.453201937467
"1603","log10Dref",2.4796765899116
"1604","zT",28.3399024424438
"1605","zRH",208.9823455115
"1606","log10Dref",2.34608660805044
"1607","zT",28.7246649404616
"1608","zRH",232.263878110151
"1609","log10Dref",2.399851356533
"1610","zT",28.7778434743475
"1611","zRH",211.648237724508
"1612","log10Dref",2.39792787762397
"1613","zT",28.5881593158866
"1614","zRH",213.668142263821
"1615","log10Dref",2.34745118477572
"1616","zT",28.765294062578
"1617","zRH",278.265982109275
"1618","log10Dref",2.18562147461937
"1619","zT",29.2453371127578
"1620","zRH",481.662697999554
"1621","log10Dref",2.53554617582425
"1622","zT",28.3123921673717
"1623","zRH",140.559937637314
"1624","log10Dref",2.26875129350475
"1625","zT",28.9518520583463
"1626","zRH",354.037651034281
"1627","log10Dref",2.35559769647019
"1628","zT",29.2455041144771
"1629","zRH",275.125499142939
"1630","log10Dref",2.26750710750217
"1631","zT",29.2495356751308
"1632","zRH",243.466657745744
"1633","log10Dref",2.46546656128454
"1634","zT",28.6816511131345
"1635","zRH",181.14368510463
"1636","log10Dref",2.20940589170016
"1637","zT",29.552673149683
"1638","zRH",604.284760261417
"1639","log10Dref",2.29769775430861
"1640","zT",29.4397172316835
"1641","zRH",322.256905459307
"1642","log10Dref",2.29020548161575
"1643","zT",28.5579715161022
"1644","zRH",583.631744224983
"1645","log10Dref",2.41761596896273
"1646","zT",28.1677856416225
"1647","zRH",246.975500065614
"1648","log10Dref",2.28113179422054
"1649","zT",28.7782409308494
"1650","zRH",301.076814998933
"1651","log10Dref",2.31174481157695
"1652","zT",28.7397472746155
"1653","zRH",602.367628697252
"1654","log10Dref",2.30492410382812
"1655","zT",28.8148539414912
"1656","zRH",282.133520122358
"1657","log10Dref",2.34048839293569
"1658","zT",29.0049188684195
"1659","zRH",299.325857531314
"1660","log10Dref",2.2670988546022
"1661","zT",27.9686570010276
"1662","zRH",706.53180784643
"1663","log10Dref",2.36517115682917
"1664","zT",29.4694010702055
"1665","zRH",313.123830852748
"1666","log10Dref",2.40700796152178
"1667","zT",28.5252372902166
"1668","zRH",267.573926922203
"1669","log10Dref",2.44091882366579
"1670","zT",29.7535632308466
"1671","zRH",142.38090586723
"1672","log10Dref",2.33316071016262
"1673","zT",29.6501248333593
"1674","zRH",225.995083525647
"1675","log10Dref",2.27119769861136
"1676","zT",28.8537137179319
"1677","zRH",396.466073760009
"1678","log10Dref",2.41744161147978
"1679","zT",28.744345963175
"1680","zRH",176.492608767494
"1681","log10Dref",2.16138971750993
"1682","zT",29.8137696865644
"1683","zRH",647.657913709831
"1684","log10Dref",2.37639306953985
"1685","zT",28.2371001015332
"1686","zRH",204.691291945631
"1687","log10Dref",2.43563320155347
"1688","zT",28.424081341088
"1689","zRH",225.440373574534
"1690","log10Dref",2.45470260221418
"1691","zT",27.6891757467473
"1692","zRH",284.030744301775
"1693","log10Dref",2.40091153516551
"1694","zT",28.957106788403
"1695","zRH",247.108766114102
"1696","log10Dref",2.36892233083327
"1697","zT",29.2342523789509
"1698","zRH",255.171878153818
"1699","log10Dref",2.39283690028259
"1700","zT",27.9982502785399
"1701","zRH",209.756595011019
"1702","log10Dref",2.36044378220729
"1703","zT",28.9275941295639
"1704","zRH",413.825853371211
"1705","log10Dref",2.34851795193248
"1706","zT",28.6858690540156
"1707","zRH",309.919876252461
"1708","log10Dref",2.44808730006423
"1709","zT",28.7902351216185
"1710","zRH",174.110853600952
"1711","log10Dref",2.29545415412631
"1712","zT",29.1050768405497
"1713","zRH",244.071263401074
"1714","log10Dref",2.34935435649875
"1715","zT",29.6344125490047
"1716","zRH",297.864268709051
"1717","log10Dref",2.26427182945133
"1718","zT",29.3053368666504
"1719","zRH",391.91694097684
"1720","log10Dref",2.29611117790643
"1721","zT",29.5445882262611
"1722","zRH",282.659378916124
"1723","log10Dref",2.17790928836102
"1724","zT",30.3521240461708
"1725","zRH",202.152787263058
"1726","log10Dref",2.43689849738112
"1727","zT",28.8246584956199
"1728","zRH",286.554405087407
"1729","log10Dref",2.58635537897068
"1730","zT",27.8029686203618
"1731","zRH",133.852363022121
"1732","log10Dref",2.35937825981539
"1733","zT",28.5294308441217
"1734","zRH",328.08373062808
"1735","log10Dref",2.41445525198814
"1736","zT",28.6635323510734
"1737","zRH",294.94444220334
"1738","log10Dref",2.48867888533113
"1739","zT",27.8467559210596
"1740","zRH",225.081043485134
"1741","log10Dref",2.2864412106722
"1742","zT",29.3111050535275
"1743","zRH",383.900270146428
"1744","log10Dref",2.38952201945039
"1745","zT",28.8605461110041
"1746","zRH",198.26505638987
"1747","log10Dref",2.34506072974308
"1748","zT",29.5312684279359
"1749","zRH",232.952460026092
"1750","log10Dref",2.36272769944636
"1751","zT",28.3374786770221
"1752","zRH",171.068642874653
"1753","log10Dref",2.41405479975826
"1754","zT",28.1111200973025
"1755","zRH",265.587128405389
"1756","log10Dref",2.39062691560432
"1757","zT",28.5207857594083
"1758","zRH",266.199613809962
"1759","log10Dref",2.33733006946945
"1760","zT",28.9151772108631
"1761","zRH",265.866842610322
"1762","log10Dref",2.33052040422331
"1763","zT",28.8568472852582
"1764","zRH",231.049485346382
"1765","log10Dref",2.41340794195369
"1766","zT",28.5287291992615
"1767","zRH",210.29823191404
"1768","log10Dref",2.4620629543922
"1769","zT",28.0975039923449
"1770","zRH",223.632091730709
"1771","log10Dref",2.28614858970058
"1772","zT",28.692977554785
"1773","zRH",259.989360099231
"1774","log10Dref",2.24391967122478
"1775","zT",28.5047874238106
"1776","zRH",301.327597752999
"1777","log10Dref",2.48222837643578
"1778","zT",28.5257049233003
"1779","zRH",252.179697318449
"1780","log10Dref",2.38809676070582
"1781","zT",28.7195346754937
"1782","zRH",202.282824709014
"1783","log10Dref",2.28217722939132
"1784","zT",29.1655706179851
"1785","zRH",335.430929378572
"1786","log10Dref",2.40738906094563
"1787","zT",28.6309412778162
"1788","zRH",227.366068350244
"1789","log10Dref",2.43629465332625
"1790","zT",28.2492596185893
