"","log10Dref","zT","zRH"
"171",2.39386047698412,28.5877768595621,293.861598494258
"172",2.29436346528461,28.6860226965701,211.730436814564
"173",2.29403071910106,29.2069426840832,468.758119851548
"174",2.32301686222271,28.7521412984544,247.665366297274
"175",2.31904486966352,28.8110802584443,743.790957774895
"176",2.27550699138956,28.8041944169115,10000
"177",2.24496727394716,29.5247697301047,480.864622099898
"178",2.38426846379367,28.8794382842453,201.917474205043
"179",2.27886270339091,29.3326852358548,561.957325113659
"180",2.32233564385625,29.1998121222597,418.497602658709
"181",2.35038473453027,28.8557684670814,278.574062404911
"182",2.17464129281719,30.0510511922942,623.982009883816
"183",2.27594096059324,29.4416381805105,191.005986348114
"184",2.15448106706384,29.445517725777,1082.07881927824
"185",2.34617200042427,29.3848266840039,212.054305782205
"186",2.25014609935048,28.7778622128471,913.357809848767
"187",2.19455458955002,30.3098275667542,224.98090299851
"188",2.24419621323419,29.1147429715871,467.08976317835
"189",2.37852620223206,28.3069779937886,261.616994807729
"190",2.40135280798414,28.7098956100062,254.318153962403
"191",2.28684012909394,28.9602259645165,783.670074584542
"192",2.28000595703801,29.2436080069479,335.760822274796
"193",2.1614333338551,29.7454572953596,5685.19989382575
"194",2.40751241402985,28.6361656868584,283.233765164534
"195",2.3185825072639,28.89331499127,685.427084622097
"196",2.30400575482195,29.7848414839922,712.695084940947
"197",2.35722575318021,28.7044651028694,387.510431637287
"198",2.33096328461184,28.6928712364542,483.80155526865
"199",2.16113580961981,29.736381894103,486.217376006095
"200",2.37793724579892,28.6115362441979,333.202242844634
"201",2.41731824223609,27.896547431379,216.121544797822
"202",2.22008823500856,29.3020171373827,10000
"203",2.2309061628353,29.3640644605644,610.734962337043
"204",2.26381883116042,29.437184922732,482.389770790043
"205",2.44668502793501,28.7637511945958,165.09802061021
"206",2.20787476955077,29.1796813261368,762.833871859602
"207",2.25070205378452,29.5765476889561,750.812639019492
"208",2.28052478985803,29.0321688637906,1042.37388090922
"209",2.22229629899697,29.7448989556489,487.024072242299
"210",2.45956928126448,28.5753501353882,205.691770447634
"211",2.16260515701332,30.1571791342976,10000
"212",2.29106219817838,28.7812482586925,382.428091665048
"213",2.37455569024169,28.5637623166544,313.506724371436
"214",2.18797921477124,29.6641637239796,497.896214168208
"215",2.20882854463774,29.7012299365998,427.440640320069
"216",2.30575089798522,28.5226481071677,10000
"217",2.31358967129699,28.8224699206161,300.251072400776
"218",2.3379666744459,29.159753431054,229.172488507285
"219",2.33166374323549,29.022436349214,289.467852045373
"220",2.31432851878142,28.9805062615443,1226.63178378569
"221",2.30943672095629,29.5540875930311,508.366775664109
"222",2.35628879865156,28.6005120021909,487.79820069486
"223",2.40924726822661,28.4136155386743,202.034036849026
"224",2.24916102293413,29.3643181753819,10000
"225",2.25884063679232,29.2267102132973,784.217527884304
"226",2.13814431541415,29.7159946306265,447.733091764421
"227",2.20079744275295,29.6810716231316,615.070137158779
"228",2.31219363861085,29.1883934257883,422.240190246406
"229",2.26988115000705,28.9724101742629,488.704765125241
"230",2.17583117484069,29.3879591608522,853.87602574623
"231",2.27498734387153,29.3629268729946,404.029885251621
"232",2.39481349524021,28.3840673888077,229.658873100713
"233",2.26481437422495,28.8309851435483,258.164111780747
"234",2.33340067147638,28.8161669642452,385.530282042278
"235",2.4468937148859,28.1583776614842,393.69675708383
"236",2.27484529301158,28.6655221349809,2512.23635799407
"237",2.32632992954969,28.6892033587311,221.658038761776
"238",2.25671774252695,29.7164068381983,234.786998446233
"239",2.31557812604199,29.0814303517091,524.9910329572
"240",2.38064449707621,28.4814367934048,347.924402747821
"241",2.29834261058934,28.9526398821987,515.352008123732
"242",2.3519312770313,28.4421425065374,678.522341577118
"243",2.33827395017118,29.0537898540986,225.544927723567
"244",2.39732221521519,28.8320951719106,253.505167484106
"245",2.18454914207354,29.9985376088059,467.487076472973
"246",2.40189325011282,28.5588519935134,258.057557111696
"247",2.18621625295276,29.9241286110636,983.898264150674
"248",2.39280497395054,28.6286171517698,262.102529530247
"249",2.46731116950461,28.3326621977978,272.627022683221
"250",2.37222199141298,28.6572368108135,241.206766873396
"251",2.29650710252791,28.7897104684054,308.443277737491
"252",2.45668564886692,28.2252222528157,173.140449840041
"253",2.32543563461879,28.9989627277395,269.443343913821
"254",2.32768685035823,29.0369931465332,248.534559697759
"255",2.34127879991387,28.6424651224996,294.719141511928
"256",2.23726906417869,30.339897239991,369.179035406879
"257",2.26526509043507,29.4599048848304,276.534024217771
"258",2.34494721200802,28.6176601075697,399.863416688547
"259",2.35839296725691,28.2397168651794,202.630996920127
"260",2.29829765175734,28.9954275995986,301.845894802157
"261",2.40463510528033,28.6599405793181,239.153663373727
"262",2.20057232929855,30.1707442315249,820.014419028241
"263",2.46795070849474,28.8391897484299,194.742003622383
"264",2.31509097539599,29.2088778301092,473.705902577624
"265",2.30427665930512,29.6953107737286,263.833862201304
"266",2.27412175869542,29.0397155512367,285.372266605915
"267",2.31195477325088,28.8876239110045,241.078915447842
"268",2.28733130285571,29.3985397222893,346.846624874762
"269",2.26624148878929,29.1942756589657,253.32969202847
"270",2.38548112532995,28.7057887488857,659.424090688948
"271",2.21303687398025,29.2184484378317,497.911547533923
"272",2.22599791013133,29.2476092580985,454.211750578266
"273",2.39770268617767,28.1964524420321,238.088016242415
"274",2.27853079608411,29.4338337794502,249.770669928116
"275",2.21562805867348,29.4689460768839,352.714222447885
"276",2.31021850393005,29.4086983716852,233.006703896812
"277",2.42403247686488,28.7244189444129,204.598602201339
"278",2.19820259766592,29.9871259791686,444.101823544755
"279",2.3690691010758,28.7888114210726,1111.58662932416
"280",2.24006395259612,29.2119360536654,423.188872250475
"281",2.20337517880338,30.0251377786603,368.981837629285
"282",2.41181982059965,28.2671337025182,293.871415917938
"283",2.14372987016922,29.6064450578316,10000
"284",2.16924206873591,29.8565315691381,586.895266948338
"285",2.28005766035035,29.4210037641096,356.398022023911
"286",2.18259333470995,30.0550344478705,3402.11021759943
"287",2.39857620137963,28.9655247604792,247.853407211874
"288",2.38663325916458,28.2993873018503,305.297588118149
"289",2.28096502363924,29.0409110530014,785.774879953465
"290",2.16112159035096,29.3919140207664,1248.69824186677
"291",2.37275085844351,28.4043532821998,207.401127122682
"292",2.35059341263364,28.8117336560647,344.244027716712
"293",2.26531429663096,29.2562169177211,769.660598857566
"294",2.2739940000418,29.4621941428862,729.275758794449
"295",2.41279474656724,29.0381026893681,189.862471334855
"296",2.39815973043431,28.7014971136652,201.299273905904
"297",2.25046067452399,29.6733422856805,438.628861285382
"298",2.37922600029545,28.6482111832904,278.706058203967
"299",2.23869156915689,29.3968449018285,203.143484728212
"300",2.31011124691488,29.437105841426,307.963106852726
"301",2.36111503366208,28.7118689816601,255.229431525256
"302",2.25298933143668,29.4778554226582,228.335005252775
"303",2.3002433729958,29.1849256095558,549.56973993563
"304",2.25080835348451,29.3754480875228,281.722494140533
"305",2.29059396044817,29.1959218596592,203.433544107128
"306",2.23212599683306,29.1943568697309,303.675778608005
"307",2.37998830572956,29.3009225933542,212.107380995554
"308",2.31993522354386,28.6955578213386,429.799057784427
"309",2.46515282413211,28.3687579007549,190.218920337443
"310",2.35503979892909,29.2474651975156,343.937863246265
"311",2.23627680260317,29.324798658997,430.635507763001
"312",2.28756181123944,28.8971171161739,672.092822644622
"313",2.39166886060669,28.2526307732171,280.543018903973
"314",2.26786759573877,29.5655134154261,402.209816761867
"315",2.31399624388685,29.4425246670645,209.360859878525
"316",2.24867012247332,28.6774258042086,377.78719468291
"317",2.28087274267919,28.998834327504,2386.73420628064
"318",2.26310878568328,28.8747441366934,627.074593215358
"319",2.27924863331392,29.0873383204677,356.592168528754
"320",2.2801421382362,28.8563705735982,258.564868673864
"321",2.41330775304814,28.4992709590606,217.936678283479
"322",2.28122978071077,28.8620644668116,323.034904926548
"323",2.32130118162392,28.9497115099334,346.906198612279
"324",2.41908004492997,29.0280184636739,201.094855291352
"325",2.28606128946379,28.5110371061238,432.889999657472
"326",2.38944437620607,28.0640419158755,529.093168756607
"327",2.28585012226317,29.2326373108765,695.437490029459
"328",2.34623065512426,29.0395137086291,228.963158265995
"329",2.30656060047356,29.0419621589161,940.111440895395
"330",2.33698868730684,28.7484409513267,350.469150242028
"331",2.21123358345019,29.601508416736,403.696477192155
"332",2.30754356961834,28.7529032631512,321.97399412251
"333",2.49584727593567,28.04848191447,169.284264370012
"334",2.3260968015487,28.8440454402581,535.400761456039
"335",2.24392220855602,29.5393963708943,301.711621061871
"336",2.48702097909862,27.9686541080752,291.030147128906
"337",2.39490562184616,28.388546614765,209.29769818751
"338",2.33464561910023,28.8004291601923,222.854602052304
"339",2.2238510248745,29.3878516931121,404.332799713245
"340",2.21861321554825,29.4826921011019,10000
"341",2.32532865421548,28.4624701710084,334.218584989098
"342",2.38092061779364,28.6678083359029,316.218183128535
"343",2.24647879462671,28.7726540465857,10000
"344",2.21877791623021,29.666104529432,333.289615196836
"345",2.22988252301935,29.4396723949689,294.908918867595
"346",2.2602127071496,28.4444873917373,457.671411071347
"347",2.27277365074439,29.7845038729791,374.755595886582
"348",2.34502750236896,28.3953537757738,380.379283775802
"349",2.45742611469968,27.9311466269123,272.524337944859
"350",2.38408860678758,28.6029220269276,387.170927193131
"351",2.25973569178545,29.8153080611057,639.051192463723
"352",2.52147673917271,27.6754631308196,218.371275264832
"353",2.2697579425738,28.9846388274539,516.777786204859
"354",2.43921929680903,27.9437476831771,207.823007905721
"355",2.37699424668885,28.9001064897997,286.822032061359
"356",2.54699700340736,28.5835108612219,194.284913667648
"357",2.20319832051811,29.6096495357323,503.138730560046
"358",2.22215006115616,29.4042115242959,666.623010708538
"359",2.31217931241256,28.7491469717262,247.584234325708
"360",2.38738063080961,28.1671542082631,341.05097057553
"361",2.23961536551731,29.5940673712328,10000
"362",2.34916673810505,28.9471561876788,285.013802093311
"363",2.24997272486879,29.3681007907528,2306.54257580052
"364",2.33987286884052,29.3252035453432,257.939288434134
"365",2.3641352471001,29.4525680656665,220.187186734163
"366",2.37214319205243,28.7335051728556,532.804859963557
"367",2.24097674257735,29.5870482539268,329.459615831841
"368",2.21143214808601,29.6533979753452,791.300364827361
"369",2.30134984545714,29.1943174863457,343.028357759791
"370",2.27345322285054,30.1105289444788,286.961713537953
"371",2.29530829484456,28.9025947450116,339.570549652418
"372",2.33322279889231,29.4633295667412,247.859818412618
"373",2.25343344465634,29.410323764516,366.604444746228
"374",2.32598646591573,29.2634449244718,223.817897698257
"375",2.1561882834794,30.5327706792021,465.949707774647
"376",2.45599956352945,28.4069192218841,209.565648218755
"377",2.31976483557129,28.8972674315495,236.661590146178
"378",2.340137907451,28.5731558046845,221.065687463427
"379",2.18875356702884,29.5487893669089,893.836001818839
"380",2.31547567038693,29.4103090277669,352.248345466806
"381",2.37391400253213,28.8418566529995,231.055920671289
"382",2.31786960884838,29.0623457618268,267.468574572614
"383",2.29393587989988,28.8920484025828,405.400216044875
"384",2.39489110194122,28.5112111024085,271.81297271892
"385",2.34681939992026,28.7335413260052,380.227214290071
"386",2.21749604296884,29.6363247929173,10000
"387",2.30678703547458,29.6970815715304,205.274484646599
"388",2.33698162588688,28.515059165959,453.63607219058
"389",2.21338727335822,30.068921923784,596.09936223582
"390",2.21529687092869,29.490126362549,694.495850342048
"391",2.31587757802318,28.883423461805,173.156118137556
"392",2.12649210046477,29.7405776589377,941.501793222415
"393",2.37946038512588,28.0982704558818,383.120082537275
"394",2.29779359268835,28.4128443684963,314.336409562301
"395",2.2794923775378,29.3927926915937,313.179229428901
"396",2.32050937518929,28.4924622269864,550.446131567008
"397",2.30091040068063,29.3702240030347,250.648662758024
"398",2.26383857567035,29.3761545680524,757.44671485884
"399",2.4527227027009,28.7073464928279,204.920736570641
"400",2.31839481670986,28.7233993307968,294.604832442673
"401",2.29894056215219,29.5769750536426,547.207921438899
"402",2.27874031207863,29.2631905197364,431.051167341434
"403",2.3094208022185,28.7407119820435,713.722511998074
"404",2.26189889407641,29.5518611544528,252.400011525502
"405",2.26522223922523,29.7405497899941,419.416074847106
"406",2.2018319560478,29.5360927077027,10000
"407",2.31051798031606,28.9062808332528,360.721272328364
"408",2.11378238486983,30.4184211680752,368.738863714852
"409",2.25074119194534,29.5044795280482,549.885747239375
"410",2.36029654812125,28.7308943590166,225.869359695732
"411",2.34518236316986,28.8096309151857,791.096031320633
"412",2.24467794555781,29.1698380721859,823.747602473132
"413",2.33684009661667,29.2389861894708,706.633307787324
"414",2.42975038286009,28.6186848938808,234.008003548963
"415",2.37691109080025,28.600824980099,371.947730885563
"416",2.40123314994632,28.3802327105832,222.312601894794
"417",2.27340534177488,29.5244849353403,348.225563549041
"418",2.178520163887,29.7370666507495,822.949446823326
"419",2.25216733125296,29.3735263501537,546.190837848932
"420",2.28838836077454,28.9933202717361,303.691930068862
"421",2.23649347825373,29.158245288241,4269.16705383444
"422",2.31605555638385,28.627852131987,470.308283867931
"423",2.2715765751799,29.2006078355248,926.343734280752
"424",2.39797435937865,28.9181923147827,212.103734497699
"425",2.29793180955963,29.0836228027473,370.440471059293
"426",2.27004943885782,28.7342464567528,448.91483912314
"427",2.36150956737582,28.6716781045881,314.819077259967
"428",2.39263505756163,28.5056655365375,334.294738726924
"429",2.33451680362473,29.3422138020352,296.601737497928
"430",2.35224885903206,28.5261415974304,535.932811115499
"431",2.44709734804567,28.379462883908,256.498612034333
"432",2.28538300975401,29.5627405239564,364.858639946684
"433",2.31825932824188,29.9182018592389,291.458267358445
"434",2.30391604793,28.7536074670902,231.440623675647
"435",2.3650309029883,28.363975042102,300.556082076801
"436",2.27087568986469,29.3343723491924,308.128178489672
"437",2.29086724711417,29.1998272627618,379.88995945129
"438",2.2044505236618,29.3070083371718,10000
"439",2.26705500726803,29.6544284968707,234.384224414
"440",2.19552429158287,29.3141320144469,378.550963219856
"441",2.34033386367828,28.9806155070812,330.143878571412
"442",2.51593640887892,28.1589714347027,168.214528148017
"443",2.26612479002212,29.6503570230488,215.324718688791
"444",2.32260577282998,28.3656480757925,448.744354190029
"445",2.35790403026714,28.9659610578961,326.484108552557
"446",2.28969490736005,29.2129224391373,402.79899539124
"447",2.34162523362359,28.3647589514194,443.493238866279
"448",2.24733356653537,29.4537634130115,413.035856935912
"449",2.26884029163525,29.1680605186257,680.735416213349
"450",2.35782476215972,29.1626195885823,242.821653414576
"451",2.32635062225706,28.7997052209892,285.220454907715
"452",2.31584226919171,29.6048816526322,383.069456776659
"453",2.21988605603021,29.6784143758786,265.436463564168
"454",2.30548445635431,28.9428221636589,302.207331299429
"455",2.32322358310497,28.4197624711326,534.988210542024
"456",2.23917990029129,29.5713436210694,349.570448578435
"457",2.33976829397942,29.507965793072,258.204227066914
"458",2.26137618466915,29.7875865545552,269.647839693122
"459",2.33282941624225,28.979246576974,305.619108298993
"460",2.37711652775888,28.3167313985196,364.476621005188
"461",2.29129741070221,28.6683976284084,320.025777675977
"462",2.48192135708246,28.1093173323214,247.83358846287
"463",2.30413500240265,29.1883519650556,349.461195333919
"464",2.26732693875726,28.5172500944569,1257.69311674845
"465",2.20854179008835,29.8433812253747,381.003809874732
"466",2.25735983211433,29.03117070292,453.433220648539
"467",2.34869547021106,29.3137145667987,222.887547924103
"468",2.29553657138058,29.3405714811106,200.180293352031
"469",2.27530890734109,28.7420128904545,320.475924637333
"470",2.33476533728714,29.1373790499183,295.48403575259
"471",2.32887287796912,29.1689264328108,260.390846670374
"472",2.35504013290171,29.6838125681624,239.70508170066
"473",2.37561677881933,29.0813360314262,341.576494848374
"474",2.43611789890124,28.621272622232,215.34136415036
"475",2.3374596059598,29.2905518295388,294.755583640256
"476",2.32018336524509,28.8114033381731,330.142203600201
"477",2.42203039074773,28.9359274254964,183.505635309235
"478",2.30368573780489,29.0918018250228,321.712293088694
"479",2.25817445327533,29.4210701742713,252.638600970062
"480",2.24561416038475,29.2060249866675,279.430507024968
"481",2.25634914432754,29.2660420142467,509.81327693711
"482",2.21894973365489,29.4641109144044,499.682576671195
"483",2.24445630638069,29.6788115975992,415.823886598288
"484",2.29952333603724,29.0370951166745,293.71301722816
"485",2.22993612417839,29.2769531135613,424.279384420175
"486",2.3178304152409,28.8281220783123,579.043932347546
"487",2.31563546093081,28.936939662244,473.811815516442
"488",2.2674963743851,29.7109789084149,307.904569976577
"489",2.33323114989178,29.0293727914748,204.26379108805
"490",2.20270790535545,29.3620870113011,10000
"491",2.44328580818864,28.5258933557899,232.83418169362
"492",2.39857258805758,28.6174783726803,207.239017471396
"493",2.35321581417683,28.6248146555125,391.75737255355
"494",2.17966008872189,29.4940759675964,962.40065365579
"495",2.25830412661763,29.8275594412364,270.938406002598
"496",2.16122337065079,29.7196114012215,761.406388075669
"497",2.2252024719006,29.4590578462184,335.067690283039
"498",2.34297289577767,29.3381577835729,235.908174156846
"499",2.14533271802439,30.477503270172,419.017915820565
"500",2.32423421558658,29.306594874796,243.950492588787
"501",2.30232030398098,29.2111420775761,503.347347137923
"502",2.24674206078706,29.6132287891328,356.545598897841
"503",2.25422252999085,29.409427362832,270.557371745046
"504",2.26947791204744,29.8892448892926,246.531787410714
"505",2.27585192157909,29.0290771295331,1054.92358510073
"506",2.28948613712575,29.0106790703923,221.000004637561
"507",2.36779111805587,28.6503154443724,240.76709823574
"508",2.21562450043421,30.2046891536621,223.620961361826
"509",2.27744655203973,28.5988677154662,856.00954565109
"510",2.23070352503947,29.3534609774737,514.102339007654
"511",2.38569938025986,28.6799180392472,236.430620624703
"512",2.24061271713663,30.0584144503441,270.651520114983
"513",2.27231122318587,29.6140840880734,414.959896699427
"514",2.20681867893215,29.2603576886686,1608.31955407331
"515",2.37825411507573,28.4880890820802,324.647173003938
"516",2.22212739253194,29.2318796463495,1010.25297223009
"517",2.27814967631665,29.0697394788951,544.474550381293
"518",2.25892662723198,29.5473995052973,1085.56197582057
"519",2.33284185214856,28.2707797346708,393.994273851188
"520",2.39791001044544,28.3618885479799,262.972259987885
"521",2.36819960920223,29.3151704725961,261.992871660608
"522",2.18067420432351,29.3852690324496,10000
"523",2.26232703624654,30.0350744784395,187.76877233502
"524",2.27759130737314,29.3919772616498,423.761453452159
"525",2.3314254506534,28.5661677148251,380.425781868443
"526",2.47725912836886,28.2570911094859,223.53870874253
"527",2.42668871334329,28.4727204695558,177.615484306059
"528",2.35461328048161,28.6613133684182,298.127613916655
"529",2.18871519635825,29.9676174074375,710.767182787724
"530",2.34944190435843,28.703572601138,445.302653131319
"531",2.25373380252919,29.2892536015561,354.94762642586
"532",2.29647969719844,28.674229027928,381.127408811907
"533",2.44946354167994,28.4429115824997,185.379725574465
"534",2.1986112865921,29.7591514319444,326.353199913316
"535",2.43832027812231,28.533363910719,195.846517987596
"536",2.3740607266144,29.0724200444106,418.811925157925
"537",2.25878042530652,29.6772664313658,260.645428455578
"538",2.28825445696605,28.8344441237527,390.782588413218
"539",2.30814385574057,29.3726376529442,297.033004932534
"540",2.26601938116995,29.3660867697357,840.914196710563
"541",2.43049875749407,28.1443868033555,246.02468085265
