;log10DTref;zT
376;2.23121936302131;29.2387507212768
377;2.30251230868758;29.064261387312
378;2.26894823552525;29.7462016998826
379;2.14449326207055;29.9583602744093
380;2.19988225989347;29.3057613338252
381;2.37270961882146;28.712430662006
382;2.2962044730624;28.4634280811744
383;2.16218482357177;29.9944550372476
384;2.26093648672681;29.0696559989831
385;2.19087633616992;30.4336217388837
386;2.18631718276162;29.4583950251253
387;2.20001109113784;29.8153846294956
388;2.2748057189982;29.0023041490186
389;2.14062580369867;30.0588732904633
390;2.12170170440365;30.0327118530538
391;2.18963334593397;29.768177731193
392;2.36065324938806;28.4430469348748
393;2.1857024515673;29.9375066671243
394;2.26686896498805;29.7364365644237
395;2.2085122324341;29.4598689205165
396;2.2675041740523;28.5706393795137
397;2.2165269053472;29.2806213673367
398;2.20500112922728;28.8118324392169
399;2.22719385566573;30.0168156887478
400;2.18403502078747;29.2801906343028
401;2.31471978859611;29.1832725794864
402;2.19904021928944;29.2224166286375
403;2.19912166748034;28.8513329981075
404;2.19569576310442;29.4970767681217
405;2.1901099095743;29.9134698481102
406;2.2492320742451;29.3369931193158
407;2.1405161276444;29.617689849492
408;2.20630583338692;29.8537080787632
409;2.17378889980688;30.4117381104201
410;2.24572949890895;29.3538163256482
411;2.14899647863939;29.2772441026915
412;2.22783337368401;29.776058090943
413;2.31860309696994;28.9924038542205
414;2.18748835427986;29.5136548648948
415;2.25858966628653;29.5760914225424
416;2.2573376489129;29.4270791109924
417;2.15814746417975;30.0377072569345
418;2.28226307598727;28.5493264681233
419;2.15901364032251;29.5704250998776
420;2.34007642636298;28.0785678988641
421;2.31691838093533;28.3129939861454
422;2.13265029788851;30.6535877888112
423;2.10436490510248;29.8312495717815
424;2.26866247338564;29.4249001168981
425;2.20929817624833;29.3666949658135
426;2.16689951337358;29.4079622202114
427;2.185596750245;30.4300366481951
428;2.38225485353599;28.2156699854225
429;2.21526151433099;29.909768487074
430;2.19782617189686;29.0755415248454
431;2.27070361697752;29.1288656477383
432;2.28997486869083;28.3854739609194
433;2.19071495755327;29.6538661367021
434;2.27282155658725;28.9982090662335
435;2.13108923936219;29.5063674826375
436;2.25612147609846;29.2283073631346
437;2.13391316051364;29.8114659091028
438;2.26187395661227;28.5463653164277
439;2.23907467514756;29.1152091536701
440;2.1288268650308;30.215551066256
441;2.18859037144453;29.5670456502048
442;2.17530117257487;30.0021200937432
443;2.33883193271838;28.964825109347
444;2.16381190217935;29.5601828674491
445;2.12713474633481;29.9619160720327
446;2.11167706778173;30.1223578563993
447;2.18291265936383;29.2954188080375
448;2.17285689745963;29.4015164818789
449;2.19026440205689;29.2257687767622
450;2.22188469022225;29.0573721653137
451;2.29683904199029;28.8683320698291
452;2.21531144599868;28.7205301293137
453;2.28496805399828;29.3594987381513
454;2.18171567306028;29.2047655397279
455;2.29695374752508;28.7735072379579
456;2.14715264022554;30.2182454483217
457;2.14722559775075;29.9628695586407
458;2.27218245481052;29.2320805676417
459;2.27599246440235;29.4545923676351
460;2.26731296009039;29.3073707089096
461;2.2349463131324;29.6282451977967
462;2.32846360410021;28.5300236170131
463;2.26604715391978;29.4252311788871
464;2.24659247771481;29.1316391940727
465;2.19424985924257;29.7739586501354
466;2.17553672138813;30.1321578455487
467;2.28410107379543;28.7254740317055
468;2.24558258773564;29.5481964640223
469;2.2501342131278;29.3155717550785
470;2.087763841856;30.607399912889
471;2.23891766425847;29.0538197433273
472;2.18111235028905;29.7525086000758
473;2.19408850237133;30.3137593399773
474;2.19323074291372;29.4931257584943
475;2.14666222325072;29.9326371662272
476;2.30143586593801;28.9626021767651
477;2.24668485726141;28.6912586820182
478;2.28098916078401;28.3611914452673
479;2.10463391164434;29.9831567605032
480;2.17602876229855;29.8318459712804
481;2.27129890992959;29.1257504122973
482;2.19673975406535;29.3868150507273
483;2.24545002743205;29.4589664682065
484;2.26005049256748;28.3450223597228
485;2.20064070404216;28.960525116403
486;2.32883515380679;28.723609436016
487;2.28912006702878;29.393056187241
488;2.28594269514363;29.5698537348377
489;2.14975135066297;29.3251101628283
490;2.2615730094343;29.2592420012559
491;2.15023013620916;29.3568430431296
492;2.32395102569507;28.4914422838743
493;2.2484341945304;29.1146810428957
494;2.15997914230113;29.6064416504116
495;2.20767298723691;29.2103234618766
496;2.12881212831903;29.079024916971
497;2.14658462236243;29.8505626321858
498;2.20962987645139;28.5120597351104
499;2.10980810411154;30.1060917163554
500;2.22772943035385;28.9648693583561
501;2.26025610035815;28.9251961280373
502;2.12093823079162;29.476082666069
503;2.13518886325364;29.6423516211881
504;2.28210740304645;29.1975763487012
505;2.19439260805816;29.0710666093844
506;2.21637670675237;29.9118238834439
507;2.13849801166;30.4375741486889
508;2.27043301884848;29.5671186990424
509;2.20995813462934;29.4054296889599
510;2.24790934901316;29.0568871036007
511;2.26727113512688;28.4197011442402
512;2.27769340784562;28.3191125241861
513;2.17067846368421;29.8498601845808
514;2.18853286004982;30.0072248936046
515;2.20648831393826;29.3228313095939
516;2.1949570784259;29.9969183638205
517;2.20774215244467;29.5855203120648
518;2.22606003437313;29.337441379686
519;2.16878024777783;29.9247669674126
520;2.27088394806438;28.6003192967053
521;2.26867871751339;29.3806596063805
522;2.26877656402094;29.2054453326362
523;2.21412949369916;29.4494136736749
524;2.21783341390351;29.1438922458663
525;2.23417188266015;28.8092004384684
526;2.20195936066377;29.8950133298428
527;2.22870461202535;28.6115838240809
528;2.21512066195295;29.0001507578878
529;2.08930297569358;30.2450862856382
530;2.26514081310468;28.73412043857
531;2.05929826046878;29.749842782919
532;2.27275338196721;29.2148001013343
533;2.23650285858333;28.9864438819884
534;2.32849466517299;28.8702281174157
535;2.26201182945707;29.1165832925348
536;2.1453013092857;29.8365758164762
537;2.22125842915717;29.6072414886596
538;2.15321586550074;29.5892213441937
539;2.08789388023826;29.9997003210903
540;2.33390622797649;28.2784215720444
541;2.21956252573102;29.6486537545859
542;2.13930889144911;30.2044026639801
543;2.19654898132559;29.2463268480688
544;2.18189453010369;29.0601893905166
545;2.36841407044984;29.2347379425575
546;2.16933930225084;29.8816580595868
547;2.22880087123247;29.0760445516007
548;2.29517515664612;29.2115485412335
549;2.17735552284752;29.3238614327902
550;2.19172861257424;30.5198194228324
551;2.15015503946729;30.3802510946407
552;2.21648129786816;29.4259811599553
553;2.28446551253022;29.0024460689039
554;2.09619548139977;30.65837665474
555;2.24161762243787;29.3591717915556
556;2.3333986975112;28.3698829966159
557;2.07840947448313;30.5111905255041
558;2.1592606395997;29.9713678778385
559;2.21380674249199;29.6681550753417
560;2.20766094391071;29.4854002937252
561;2.25348779100428;28.6824653902504
562;2.18171079743273;29.0962592764144
563;2.12463035759536;29.701080436089
564;2.17029584123966;30.0201987448352
565;2.36124928539466;28.756475964618
566;2.21795549719545;29.4592813494696
567;2.21616245222016;29.8418700346726
568;2.29984878710788;29.1232130316265
569;2.24060796871825;29.2521982511866
570;2.28510955403119;29.3951776106047
571;2.24782102740573;28.320514787727
572;2.15275412592672;29.8177900146954
573;2.21966019216081;28.8600088180996
574;2.07344520637771;29.9484012908141
575;2.16267972509495;30.3769993420027
576;2.29187653184016;29.0737472406625
577;2.23361747876804;29.6265990459559
578;2.13398954433941;30.3386708940151
579;2.31591294531181;28.6786954249966
580;2.32267281739883;29.1717005660632
581;2.15547727628487;29.855154855028
582;2.2105424270484;29.5049770464075
583;2.15641744328258;30.127334066787
584;2.26219300783737;29.1045759625423
585;2.18768682415901;29.4693598557268
586;2.22996739900112;29.6491322967758
587;2.2436855125098;28.7494359602706
588;2.15579678070052;30.2277648830868
589;2.25199286482406;29.3683942591428
590;2.31969492468867;28.8718380064178
591;2.24353673859762;29.156855336995
592;2.22081554748185;29.3543586100401
593;2.21856404548438;28.7621613342111
594;2.21327323697812;29.3231087197088
595;2.2144840305862;28.8719890675937
596;2.19766347229216;29.6390136248453
597;2.29504674019676;28.8809887286774
598;2.16738352629914;29.2314827316692
599;2.25782217093606;29.3775410029446
600;2.27351190032256;28.7169285005122
601;2.17489872586567;29.73509429264
602;2.211302659801;28.6704927900444
603;2.17550452915414;29.4915074106935
604;2.21974784404593;29.3601979749148
605;2.18407700773884;30.3225924228342
606;2.18017134507106;29.4587453329995
607;2.15335063810316;29.8587262421304
608;2.14531101968484;30.4502905043305
609;2.34703816265949;28.4992214153402
610;2.22763263587371;28.9429823588162
611;2.16782881680047;29.792142040834
612;2.17412182041756;29.2079812774201
613;2.15827185304117;29.7268474924145
614;2.25263798445942;29.5874232084854
615;2.17354585112594;29.214551995997
616;2.16377516760147;29.1753095225847
617;2.18452783487425;29.7861386798146
618;2.38950331989521;28.6978968520437
619;2.3733212663781;28.214419832119
620;2.11173547618862;30.696410901956
621;2.23401564714859;29.4611528443253
622;2.24582611636044;29.4393551540214
623;2.21271247481595;29.4505309336921
624;2.05280515459685;30.6413721530002
625;2.2156828775105;29.1027226050859
626;2.21291562286054;28.4634231051977
627;2.19983215329806;30.0422494321928
628;2.21769403996569;29.670843938506
629;2.25601466698687;29.552472465343
630;2.21041837213684;28.8775432637481
631;2.2792817791852;29.2037898709718
632;2.22912742289354;29.0754251875003
633;2.22685191567925;29.3676199293648
634;2.19106945845613;29.104843882581
635;2.18045404605059;29.4389970287625
636;2.09891816223301;29.7015267467816
637;2.28171564036699;29.5769302767861
638;2.19103274299147;30.3713783678939
639;2.25715949377581;29.0829542110072
640;2.19669090978442;29.4988749224452
641;2.2224398129227;29.759926147986
642;2.2022637779946;29.3588606359332
643;2.17588739622433;29.925698029765
644;2.31153017394174;29.150266325571
645;2.34991398435314;28.3879568236487
646;2.26301441840546;29.0850578887372
647;2.23820582081761;29.1177278605369
648;2.20576736359292;29.4270729516214
649;2.14767205787083;29.880356524411
650;2.22560970966735;29.5009902450041
651;2.34517108959333;29.2673673833086
652;2.24598523349053;29.0127449495228
653;2.16845044749839;30.0851825897473
654;2.20582870897939;29.4040126158849
655;2.24049669206557;29.11618917483
656;2.21115493560339;29.1986015445319
657;2.12410698541665;29.3723918822863
658;2.23523788743674;29.3988611009707
659;2.09436997606252;30.5385718146122
660;2.2150594434486;29.0731866352244
661;2.24808370819358;28.989996972874
662;2.29788655099133;29.3479897189121
663;2.16434162408118;29.9415313590421
664;2.19124050524361;29.7972197885362
665;2.16707907744548;29.6467093693256
666;2.1877177728237;28.8698438409202
667;2.1874164220915;29.2982790653008
668;2.19583866576565;29.0459148303211
669;2.16848465939416;29.8013400126452
670;2.21216091879831;29.011682044331
671;2.12051454835252;30.2241082845205
672;2.16529335670501;29.7509477210439
673;2.22700949348492;29.3233503437789
674;2.2207295261649;29.103990700308
675;2.20223840829302;29.5072248472613
676;2.18606423736919;29.2379169735278
677;2.15990794798809;29.6210569783471
678;2.25276380789332;29.3584113052409
679;2.18641152118683;29.9272440807122
680;2.25715632761474;28.992654529065
681;2.2866583595531;28.8454742245704
682;2.12273189345091;30.2869230469394
683;2.214746856358;30.0239720164611
684;2.24251712510224;30.1985858475922
685;2.17809884523665;29.8678454897518
686;2.22519040813355;29.4115430167726
687;2.29993764779723;29.1934048645484
688;2.13831381715519;29.9512010148171
689;2.11617816464845;30.5336831649361
690;2.1954446390753;29.5979557069804
691;2.16556696559169;29.6114968581757
692;2.18565446662142;29.4733989828367
693;2.16509630285189;29.4477841904032
694;2.18006265082061;29.8479976429931
695;2.2300892538757;29.599520149027
696;2.20872691556048;29.6160586418008
697;2.19687163703933;29.1520591827942
698;2.26001886533039;29.2639868532443
699;2.22473887923675;30.0463057277189
700;2.22134467449498;28.8736311618375
701;2.32630733593107;28.4414795390524
702;2.26187828758401;28.9407540485929
703;2.25346247647396;29.1193215130587
704;2.33291430239953;28.62360607561
705;2.18659170398028;29.849847449133
706;2.07626803752031;30.1977422168986
707;2.1736029332059;29.3077584389362
708;2.16366918828885;29.4588084934393
709;2.23341514542251;29.795689689422
710;2.22018775293224;29.3773662692363
711;2.09775925180777;29.7769948286639
712;2.17582415465004;29.8525304905961
713;2.36034883061749;29.0006729457072
714;2.19762163482848;29.8350171417194
715;2.12980065824658;29.6745184051696
716;2.20150707339132;29.9292793468616
717;2.20113972203149;29.1565345115465
718;2.22269062284268;29.8056995501178
719;2.18531469407263;29.259924882747
720;2.34475909155985;28.7758516584313
721;2.13186767821397;29.8791492032785
722;2.21571922360997;28.6332942958628
723;2.33723512324467;28.7121338878354
724;2.19803244604067;29.4132235077359
725;2.14968740832859;30.4462544090927
726;2.19699372756074;29.8701602985698
727;2.17534933793837;29.9607009679148
728;2.24882703278312;29.2540101896685
729;2.25395432709936;28.5030460564021
730;2.27899105964388;29.044412874456
731;2.24886218589686;29.5224203736055
732;2.27813417189996;29.3547676941031
733;2.19581909318371;29.4770518534011
734;2.24803221241605;29.5568320240616
735;2.25218356849121;29.1491917065797
736;2.06742026873531;30.359196432956
737;2.23710253080021;29.0209941409517
738;2.15818283402545;29.9056514385401
739;2.26152790345557;28.8354770096123
740;2.27246738292532;29.2694913491274
741;2.29717737863352;28.7188297955446
742;2.30075580537473;29.3414367346594
743;2.16145907880663;29.941072186284
744;2.13897190141317;30.4065785017729
745;2.19776235162059;29.6677836513928
746;2.28624342430233;29.0031091495486
747;2.30898748089008;28.7129602613708
748;2.15867085705728;29.5421167155018
749;2.22174514919258;29.7075149152718
750;2.20423371049885;29.3294919114879
751;2.2117233655377;29.7291931824832
752;2.04756291330716;30.2389805199512
753;2.17753948225432;29.8034701815849
754;2.17142615051094;29.1557631318236
755;2.24532311715358;29.3733420217552
756;2.22926100823827;29.2974288987547
757;2.23047112430329;29.2092116237084
758;2.14199435380053;29.6812093968762
759;2.15844349834856;29.6828698903677
760;2.1905857924551;29.8035262068125
761;2.2695364572159;28.5072122733553
762;2.22510394699124;29.7134465845556
763;2.24928634671893;29.2324279094755
764;2.13469006590663;31.4381374878841
765;2.25493221483365;29.2551299042993
766;2.178640624405;29.3292309902331
767;2.18241076335655;29.3188458575052
768;2.22824306007751;29.4146038589451
769;2.24689683516252;29.1795689681769
770;2.15213753299241;30.3638611420818
771;2.14832135505196;29.5653456538376
772;2.26025615613775;29.2926059914845
773;2.18512792091197;29.4238477867765
774;2.36941568582174;28.0039990673086
775;2.19867225253434;29.4830161088345
776;2.31408991925967;28.8699378427884
777;2.28731612781181;29.067659178745
778;2.08993192786061;30.049125084664
779;2.34212721142354;28.8080217160873
780;2.31708496145817;28.6283234954188
781;2.16728936727465;29.8424527109606
